query	grouping_confidence	location_confidence	orientation_confidence
scaffold_101	0.3370795326834113	1.0	1.0
scaffold_376	1.0	1.0	1.0
scaffold_353	0.873367102106105	1.0	1.0
scaffold_781	1.0	1.0	1.0
scaffold_251	0.2947805456702254	1.0	1.0
scaffold_215	0.8989576094510077	1.0	1.0
scaffold_467	1.0	1.0	1.0
scaffold_63	0.226172761384029	1.0	1.0
scaffold_302	0.7760416666666666	1.0	1.0
scaffold_598	1.0	1.0	1.0
scaffold_144	0.565152989034312	1.0	1.0
scaffold_314	0.49471304116512604	1.0	1.0
scaffold_713	1.0	1.0	1.0
scaffold_304	0.48833333333333334	1.0	1.0
scaffold_225	0.8744027004515366	1.0	1.0
scaffold_331	0.759599783666847	1.0	1.0
scaffold_169	0.5428571428571428	1.0	1.0
scaffold_463	1.0	1.0	1.0
scaffold_350	0.753046953046953	1.0	1.0
scaffold_93	0.8202110586976609	1.0	1.0
scaffold_264	0.6431806743834927	1.0	1.0
scaffold_227	0.4549045424621461	1.0	1.0
scaffold_132	0.3657948197054342	1.0	1.0
scaffold_281	0.5015048908954101	1.0	1.0
scaffold_141	0.33901322482197355	1.0	1.0
scaffold_135	0.514014014014014	1.0	1.0
scaffold_241	0.5139717560200884	1.0	1.0
scaffold_533	1.0	1.0	1.0
scaffold_892	1.0	1.0	1.0
scaffold_419	0.711905483186913	1.0	1.0
scaffold_95	0.24032037619352556	1.0	1.0
scaffold_610	1.0	1.0	1.0
scaffold_486	0.9393115942028986	1.0	1.0
scaffold_586	1.0	1.0	1.0
scaffold_799	1.0	1.0	1.0
scaffold_820	0.8916913946587537	1.0	1.0
scaffold_121	0.24924411726041804	1.0	1.0
scaffold_117	0.588098795257319	1.0	1.0
scaffold_494	1.0	1.0	1.0
scaffold_342	0.7440061871616396	1.0	1.0
scaffold_507	0.5408805031446541	1.0	1.0
scaffold_248	0.773727896066402	1.0	1.0
scaffold_578	0.8277886497064579	1.0	1.0
scaffold_478	0.6820809248554913	1.0	1.0
scaffold_94	0.30407805037351515	1.0	1.0
scaffold_81	0.37406015037593987	1.0	1.0
scaffold_206	0.9639520826464447	1.0	1.0
scaffold_193	0.8916771795833476	1.0	1.0
scaffold_210	0.6202903767698584	1.0	1.0
scaffold_179	0.5671817397442936	1.0	1.0
scaffold_957	1.0	1.0	1.0
scaffold_460	1.0	1.0	1.0
scaffold_801	1.0	1.0	1.0
scaffold_278	0.35138888888888886	1.0	1.0
scaffold_240	0.5723763570566948	1.0	1.0
scaffold_639	1.0	1.0	1.0
scaffold_433	0.5869965780468545	1.0	1.0
scaffold_315	1.0	1.0	1.0
scaffold_47	0.25319180006397507	1.0	1.0
scaffold_572	1.0	1.0	1.0
scaffold_753	1.0	1.0	1.0
scaffold_311	0.9526586144661946	1.0	1.0
scaffold_372	1.0	1.0	1.0
scaffold_465	1.0	1.0	1.0
scaffold_943	1.0	1.0	1.0
scaffold_538	1.0	1.0	1.0
scaffold_43	0.28769876094759145	1.0	1.0
scaffold_568	1.0	1.0	1.0
scaffold_211	0.8547848032194257	1.0	1.0
scaffold_371	0.9915254237288136	1.0	1.0
scaffold_490	0.6867154811715481	1.0	1.0
scaffold_828	1.0	1.0	1.0
scaffold_91	0.4811984257966231	1.0	1.0
scaffold_247	0.39809296781883197	1.0	1.0
scaffold_214	0.7882752761257434	1.0	1.0
scaffold_203	0.6369629461241191	1.0	1.0
scaffold_131	0.7194500335345406	1.0	1.0
scaffold_267	0.8030048329480983	1.0	1.0
scaffold_680	1.0	1.0	1.0
scaffold_851	1.0	1.0	1.0
scaffold_546	1.0	1.0	1.0
scaffold_996	1.0	1.0	1.0
scaffold_133	0.45775371753580485	1.0	1.0
scaffold_259	0.9490383265478028	1.0	1.0
scaffold_656	1.0	1.0	1.0
scaffold_784	1.0	1.0	1.0
scaffold_165	0.38397212543554005	1.0	1.0
scaffold_410	1.0	1.0	1.0
scaffold_482	0.7091561938958707	1.0	1.0
scaffold_782	1.0	1.0	1.0
scaffold_923	1.0	1.0	1.0
scaffold_653	1.0	1.0	1.0
scaffold_441	0.8683401639344263	1.0	1.0
scaffold_282	0.5039521881627145	1.0	1.0
scaffold_924	1.0	1.0	1.0
scaffold_839	1.0	1.0	1.0
scaffold_666	1.0	1.0	1.0
scaffold_549	1.0	1.0	1.0
scaffold_938	1.0	1.0	1.0
scaffold_159	1.0	1.0	1.0
scaffold_491	1.0	1.0	1.0
scaffold_130	0.46841818676830926	1.0	1.0
scaffold_118	0.4071228874392363	1.0	1.0
scaffold_174	0.7147329919531822	1.0	1.0
scaffold_260	0.5987626031164069	1.0	1.0
scaffold_401	0.5324283559577677	1.0	1.0
scaffold_122	0.3520860385027946	1.0	1.0
scaffold_172	1.0	1.0	1.0
scaffold_177	0.39864577424844017	1.0	1.0
scaffold_54	0.27008887884333554	1.0	1.0
scaffold_154	0.6756373023555986	1.0	1.0
scaffold_96	0.3004717799832747	1.0	1.0
scaffold_146	0.30774827209894506	1.0	1.0
scaffold_965	1.0	1.0	1.0
scaffold_443	1.0	1.0	1.0
scaffold_223	0.36373937677053825	1.0	1.0
scaffold_341	0.9245	1.0	1.0
scaffold_319	0.8696813773995646	1.0	1.0
scaffold_554	0.6234991423670669	1.0	1.0
scaffold_508	0.7396958783513405	1.0	1.0
scaffold_393	0.5258165225744477	1.0	1.0
scaffold_515	0.5711546655304645	1.0	1.0
scaffold_273	0.8835991430611759	1.0	1.0
scaffold_98	0.304956451319682	1.0	1.0
scaffold_357	0.5998975409836066	0.47874080130825836	0.9333902647309992
scaffold_657	0.6966292134831461	1.0	1.0
scaffold_308	0.6474386569091691	1.0	1.0
scaffold_320	0.5595938001068947	1.0	1.0
scaffold_283	1.0	1.0	1.0
scaffold_899	1.0	1.0	1.0
scaffold_418	0.6474179178353408	1.0	1.0
scaffold_222	1.0	1.0	1.0
scaffold_414	0.5646289194676292	1.0	1.0
scaffold_265	0.9975523022214012	1.0	1.0
scaffold_275	0.8308521560574949	1.0	1.0
scaffold_170	0.7284103618172475	1.0	1.0
scaffold_890	1.0	1.0	1.0
scaffold_920	1.0	1.0	1.0
scaffold_149	0.4407468234073818	1.0	1.0
scaffold_876	1.0	1.0	1.0
scaffold_196	0.5968283973955052	0.7778538187790857	0.9458032729192328
scaffold_539	0.5760980592441267	1.0	1.0
scaffold_616	1.0	1.0	1.0
scaffold_296	0.41637804520105665	1.0	1.0
scaffold_704	1.0	1.0	1.0
scaffold_355	0.978240302743614	1.0	1.0
scaffold_645	1.0	1.0	1.0
scaffold_152	0.8931581631122709	1.0	1.0
scaffold_234	0.7875470028754701	1.0	1.0
scaffold_164	0.5139902676399026	1.0	1.0
scaffold_233	0.4946524064171123	1.0	1.0
scaffold_269	0.46937321937321935	1.0	1.0
scaffold_480	1.0	1.0	1.0
scaffold_434	0.982316277721409	1.0	1.0
scaffold_389	1.0	1.0	1.0
scaffold_306	0.9446871804406433	1.0	1.0
scaffold_385	0.8174780212570529	1.0	1.0
scaffold_230	0.7070870385340878	1.0	1.0
scaffold_338	0.6159563924677899	1.0	1.0
scaffold_89	0.5241770114435649	0.93893913661677	0.5469650443780759
scaffold_90	0.7073750991276765	1.0	1.0
scaffold_231	0.8571428571428571	1.0	1.0
scaffold_123	0.31254109423123505	1.0	1.0
scaffold_552	1.0	1.0	1.0
scaffold_681	0.7268518518518519	1.0	1.0
scaffold_378	0.8200757575757576	1.0	1.0
scaffold_327	1.0	1.0	1.0
scaffold_866	1.0	1.0	1.0
scaffold_442	0.7745316389361981	1.0	1.0
scaffold_238	0.5561545372866128	1.0	1.0
scaffold_579	1.0	1.0	1.0
scaffold_673	1.0	1.0	1.0
scaffold_988	1.0	1.0	1.0
scaffold_833	1.0	1.0	1.0
scaffold_883	1.0	1.0	1.0
scaffold_678	1.0	1.0	1.0
scaffold_661	1.0	1.0	1.0
scaffold_730	0.5263157894736842	1.0	1.0
scaffold_322	0.8444287819568143	1.0	1.0
scaffold_665	1.0	1.0	1.0
scaffold_751	1.0	1.0	1.0
scaffold_505	1.0	1.0	1.0
scaffold_250	0.556869881710646	1.0	1.0
scaffold_884	0.8563829787234043	1.0	1.0
scaffold_977	1.0	1.0	1.0
scaffold_580	1.0	1.0	1.0
scaffold_335	1.0	1.0	1.0
scaffold_541	0.7776	1.0	1.0
scaffold_437	1.0	1.0	1.0
scaffold_605	1.0	1.0	1.0
scaffold_208	0.4333439515807916	1.0	1.0
scaffold_669	0.5550239234449761	1.0	1.0
scaffold_447	0.4771622934888241	1.0	1.0
scaffold_324	0.7304075235109718	1.0	1.0
scaffold_910	1.0	1.0	1.0
scaffold_163	0.6537722248918789	1.0	1.0
scaffold_309	0.7099922938607758	1.0	1.0
scaffold_992	0.7043010752688172	1.0	1.0
scaffold_529	0.42148148148148146	1.0	1.0
scaffold_420	0.5252568493150684	1.0	1.0
scaffold_527	1.0	1.0	1.0
scaffold_219	0.5541158536585366	1.0	1.0
scaffold_423	0.7516490765171504	1.0	1.0
scaffold_158	0.45112195922385856	1.0	1.0
scaffold_128	0.3665034113750248	1.0	1.0
scaffold_182	0.551491307352863	1.0	1.0
scaffold_351	0.6635206321334504	1.0	1.0
scaffold_218	0.3127119635130394	1.0	1.0
scaffold_366	0.6510507880910683	1.0	1.0
scaffold_185	0.6523647745925106	1.0	1.0
scaffold_1009	1.0	1.0	1.0
scaffold_189	1.0	1.0	1.0
scaffold_976	1.0	1.0	1.0
scaffold_1007	1.0	1.0	1.0
scaffold_395	0.5059760956175299	1.0	1.0
scaffold_535	1.0	1.0	1.0
scaffold_471	1.0	1.0	1.0
scaffold_930	1.0	1.0	1.0
scaffold_125	0.4809985096870343	1.0	1.0
scaffold_511	1.0	1.0	1.0
scaffold_204	0.5304163632753028	1.0	1.0
scaffold_941	1.0	1.0	1.0
scaffold_300	0.713125845737483	1.0	1.0
scaffold_733	1.0	1.0	1.0
scaffold_595	1.0	1.0	1.0
scaffold_919	1.0	1.0	1.0
scaffold_804	1.0	1.0	1.0
scaffold_325	0.8322352247025273	1.0	1.0
scaffold_449	0.7260869565217392	1.0	1.0
scaffold_103	0.3526386581216868	1.0	1.0
scaffold_517	0.7674136886735312	1.0	1.0
scaffold_477	0.6162790697674418	1.0	1.0
scaffold_221	0.30872093023255814	1.0	1.0
scaffold_205	0.3983074753173484	1.0	1.0
scaffold_902	1.0	1.0	1.0
scaffold_228	0.4844348047971421	1.0	1.0
scaffold_262	0.9307109754719114	1.0	1.0
scaffold_597	1.0	1.0	1.0
scaffold_290	0.5606738615425112	1.0	1.0
scaffold_363	0.32218758855199775	1.0	1.0
scaffold_187	0.7647058823529411	1.0	1.0
scaffold_565	1.0	1.0	1.0
scaffold_555	1.0	1.0	1.0
scaffold_226	0.3418286537077034	1.0	1.0
scaffold_451	0.6410194174757281	1.0	1.0
scaffold_489	0.5803686240891556	1.0	1.0
scaffold_199	0.33711495116453793	1.0	1.0
scaffold_548	1.0	1.0	1.0
scaffold_412	0.3782062943423686	1.0	1.0
scaffold_564	0.7240740740740741	1.0	1.0
scaffold_271	0.6875289754288364	1.0	1.0
scaffold_695	1.0	1.0	1.0
scaffold_425	1.0	1.0	1.0
scaffold_887	1.0	1.0	1.0
scaffold_232	0.3905245697698528	1.0	1.0
scaffold_139	0.374075899457861	1.0	1.0
scaffold_466	0.6555891238670695	1.0	1.0
scaffold_402	0.517969195664575	1.0	1.0
scaffold_559	1.0	1.0	1.0
scaffold_318	0.9542372881355933	1.0	1.0
scaffold_416	0.690176322418136	1.0	1.0
scaffold_556	1.0	1.0	1.0
scaffold_129	0.30692410119840213	1.0	1.0
scaffold_411	0.6683442375440363	1.0	1.0
scaffold_712	1.0	1.0	1.0
scaffold_457	1.0	1.0	1.0
scaffold_454	0.7115384615384616	1.0	1.0
scaffold_536	0.9183350895679663	1.0	1.0
scaffold_373	1.0	1.0	1.0
scaffold_497	0.6796521739130434	1.0	1.0
scaffold_339	0.3313594867999013	1.0	1.0
scaffold_438	0.8383838383838383	1.0	1.0
scaffold_1004	1.0	1.0	1.0
scaffold_104	0.5806451612903226	1.0	1.0
scaffold_456	0.7556008146639511	1.0	1.0
scaffold_754	1.0	1.0	1.0
scaffold_776	1.0	1.0	1.0
scaffold_390	0.9530655391120507	1.0	1.0
scaffold_432	0.6648129423660263	1.0	1.0
scaffold_386	0.48371956585508946	1.0	1.0
scaffold_484	0.5404040404040404	1.0	1.0
scaffold_435	1.0	1.0	1.0
scaffold_424	0.5278969957081545	1.0	1.0
scaffold_399	0.5165600301091456	1.0	1.0
scaffold_266	0.6888888888888889	1.0	1.0
scaffold_120	0.3737079633134372	1.0	1.0
scaffold_397	0.35875281743050336	1.0	1.0
scaffold_134	0.3247093023255814	1.0	1.0
scaffold_229	0.314416637292915	1.0	1.0
scaffold_569	0.6981132075471698	1.0	1.0
scaffold_209	0.8549127640036731	1.0	1.0
scaffold_256	0.38042553191489364	1.0	1.0
scaffold_286	0.4882096069868996	1.0	1.0
scaffold_450	0.7925311203319502	1.0	1.0
scaffold_717	1.0	1.0	1.0
scaffold_732	1.0	1.0	1.0
scaffold_387	0.9355555555555556	1.0	1.0
scaffold_166	0.46808050205583207	1.0	1.0
scaffold_142	0.2584026334026334	1.0	1.0
scaffold_344	0.6365441906653426	1.0	1.0
scaffold_400	0.557024088680452	1.0	1.0
scaffold_671	1.0	1.0	1.0
scaffold_803	1.0	1.0	1.0
scaffold_502	1.0	1.0	1.0
scaffold_429	1.0	1.0	1.0
scaffold_812	1.0	1.0	1.0
scaffold_937	1.0	1.0	1.0
scaffold_604	0.7065868263473054	1.0	1.0
scaffold_368	0.758599124452783	1.0	1.0
scaffold_362	0.36787564766839376	1.0	1.0
scaffold_844	1.0	1.0	1.0
scaffold_557	1.0	1.0	1.0
scaffold_261	0.5480085348506402	1.0	1.0
scaffold_566	0.888268156424581	1.0	1.0
scaffold_171	0.222249448664543	1.0	1.0
scaffold_958	1.0	1.0	1.0
scaffold_823	1.0	1.0	1.0
scaffold_495	1.0	1.0	1.0
scaffold_321	1.0	1.0	1.0
scaffold_710	1.0	1.0	1.0
