query	grouping_confidence	location_confidence	orientation_confidence
scaffold_82	1.0	0.012077115167370237	0.5535824175824176
scaffold_115	0.6839456467035733	1.0	1.0
scaffold_101	0.9694593216016323	0.11934226361781174	0.9776389345609997
scaffold_177	1.0	1.0	1.0
scaffold_244	1.0	1.0	1.0
scaffold_138	1.0	1.0	1.0
scaffold_171	1.0	0.0006825707299457662	1.0
scaffold_74	0.76905311778291	0.002103524350821117	0.7324824824824825
scaffold_165	1.0	0.007754350774858689	1.0
scaffold_84	1.0	0.011333725803435127	1.0
scaffold_120	1.0	1.0	1.0
scaffold_129	1.0	1.0	1.0
scaffold_40	1.0	0.0646481230791746	0.9897493580084467
scaffold_55	1.0	0.026330091999284995	0.6542723639287338
scaffold_68	0.9606390946159608	0.008489745969503398	0.7237525987525988
scaffold_81	1.0	0.006145846953849279	0.971408524820207
scaffold_52	0.9305967910455482	0.026140246879140804	0.9074568131794838
scaffold_56	1.0	0.015582137595587419	0.5654405666509762
scaffold_63	0.5786784741144414	0.0008851625346491118	0.951736315479694
scaffold_162	1.0	1.0	1.0
scaffold_196	1.0	1.0	1.0
scaffold_180	1.0	1.0	1.0
scaffold_151	1.0	1.0	1.0
scaffold_106	0.5208333333333334	1.0	1.0
scaffold_30	0.9976201119588739	0.947940147218535	0.9843117885630341
scaffold_20	1.0	1.0	1.0
scaffold_168	1.0	1.0	1.0
scaffold_33	1.0	1.0	1.0
scaffold_98	1.0	1.0	1.0
scaffold_13	0.9990814076916796	1.0	1.0
scaffold_86	1.0	1.0	1.0
scaffold_61	0.5538415185296777	1.0	1.0
scaffold_47	0.9968099203298052	1.0	1.0
scaffold_12	0.9999274953739734	0.9677784189611783	0.9982751904348665
scaffold_5	0.8322799377000734	0.520466262418346	1.0
scaffold_6	0.9989986790968318	0.9823628141856496	0.9723638476865176
scaffold_100	0.8968622100954979	1.0	1.0
scaffold_117	1.0	1.0	1.0
scaffold_22	0.9474480909337538	0.9794774451065352	0.9877870134828384
scaffold_105	1.0	1.0	1.0
scaffold_51	0.4177941779417794	1.0	1.0
scaffold_186	1.0	1.0	1.0
scaffold_62	0.40259476991688625	1.0	1.0
scaffold_204	1.0	1.0	1.0
scaffold_149	0.48099415204678364	1.0	1.0
scaffold_190	1.0	1.0	1.0
scaffold_188	1.0	1.0	1.0
scaffold_130	0.7778150696425574	1.0	1.0
scaffold_44	0.8608083010335917	0.20730610478825034	1.0
scaffold_7	0.7401019790539425	0.5055466625015713	0.9827376476585876
scaffold_38	0.9930598278782014	0.9813513125806914	1.0
scaffold_14	0.8965032924137679	0.3594495961618924	0.9994088866186708
scaffold_69	1.0	1.0	1.0
scaffold_93	1.0	1.0	1.0
scaffold_29	1.0	0.8822106987454936	1.0
scaffold_36	0.9763473914678108	1.0	1.0
scaffold_9	0.9947761592853708	0.9826016888630543	0.9567622175140806
